model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
online_best,3,100.0,holdout_2025_2026,18,0.6782422046842183,-0.12280852134116271,0.41222238897824015,-0.08364672551481533,0.4958691144930555,0.3276121531491529,1.2126212954623516,-0.2005246777638795,-0.34737666250868915,0.5555555555555556,1.2851293952268006,0.35652717755252394,0.5075524792802462,0.6851851851851851
online_soft,3,100.0,validation,24,1.3341757895200956,0.08698189041321247,0.5278009652831404,0.04258423660307309,0.48521672868006727,0.4793672705614908,1.1024387409588212,-0.28555431300758216,-0.08239866000360974,0.5833333333333334,0.9860545011415327,-0.22598748553911246,0.6937527888516859,0.5833333333333334
online_soft,3,100.0,holdout_2024,12,0.47977779294199974,-0.013699490369203038,0.47977779294199974,-0.013699490369203038,0.4934772833112028,0.3683440185511742,1.2458950816480097,-0.11769416509671748,-0.07702368625268208,0.5833333333333334,1.3503078865110836,1.2257251985360167,0.5852652296586478,0.611111111111111
online_soft,3,100.0,holdout_2025_2026,18,0.9279699657926099,-0.12280852134116271,0.5490550173330975,-0.08364672551481533,0.6327017428479128,0.5987312443665774,1.0016238899915593,-0.31514537941445875,-0.34737666250868915,0.5555555555555556,1.1372577069853016,0.7039720369228368,0.8651672756431041,0.5925925925925926
cap300_composite,5,25.0,validation,24,0.021897988546705216,0.08698189041321247,0.0108897014742535,0.04258423660307309,-0.03169453512881959,0.4144172574924457,0.23380889437796942,-0.3537438412868239,-0.08239866000360974,0.4166666666666667,0.12066050513679359,-0.32357823975363953,0.11740051080712299,0.5666666666666667
cap300_composite,5,25.0,holdout_2024,12,0.3162852413594526,-0.013699490369203038,0.3162852413594526,-0.013699490369203038,0.3299847317286556,0.4112936805385271,0.8471581909843456,-0.15538052295745908,-0.07702368625268208,0.5,0.9613459902082074,1.9368139854672288,0.4333734810195329,0.4833333333333334
cap300_composite,5,25.0,holdout_2025_2026,18,-0.04915310247645688,-0.12280852134116271,-0.03304322080178079,-0.08364672551481533,0.05060350471303454,0.8208253862362043,0.2856518819526168,-0.587405133749049,-0.34737666250868915,0.5,0.39868276697016514,1.634524398035132,0.38158875859812147,0.5555555555555557
mlp_rank,5,25.0,validation,24,0.36886840630900575,0.08698189041321247,0.16998649834474833,0.04258423660307309,0.12740226174167524,0.24663045004171608,0.7505290641624317,-0.1812554685599661,-0.08239866000360974,0.5416666666666666,0.5297276977169266,-0.12222884931766156,0.20819767795412436,0.5333333333333333
mlp_rank,5,25.0,holdout_2024,12,0.5472910198007594,-0.013699490369203038,0.5472910198007594,-0.013699490369203038,0.5609905101699625,0.24447291280568537,1.9275361337558137,-0.08506133195710619,-0.07702368625268208,0.8333333333333334,2.2822441013125343,1.2178678471781639,0.604044020690433,0.5000000000000001
mlp_rank,5,25.0,holdout_2025_2026,18,0.26452720204396485,-0.12280852134116271,0.16937045653638894,-0.08364672551481533,0.25301718205120427,0.22819028509094164,0.7951433368593566,-0.1453583001637102,-0.34737666250868915,0.7222222222222222,1.0396223823079946,0.49567969496163805,0.23106935412697238,0.6666666666666666
