model,top_k,cost_bps,period,months,strategy_total_return,benchmark_total_return,strategy_cagr,benchmark_cagr,excess_cagr,strategy_volatility,strategy_sharpe_rf0,strategy_max_drawdown,benchmark_max_drawdown,active_hit_rate,information_ratio,beta_to_benchmark,annualized_alpha_rf0,average_monthly_turnover
mlp_rank,1,100.0,holdout_2025_2026,18,-0.29755585322847966,-0.12280852134116271,-0.2097924065644441,-0.08364672551481533,-0.12614568104962876,0.4419081460834648,-0.31731680086153374,-0.4274328041701483,-0.34737666250868915,0.3333333333333333,-0.19486877848647463,0.604687171641291,-0.10078287007236963,0.8333333333333334
baseline_mlp_blend_50,1,100.0,validation,24,0.4709533915125188,0.08698189041321247,0.2128286736025491,0.04258423660307309,0.170244436999476,1.0593732929433815,0.6013041664257197,-0.6273434176736687,-0.08239866000360974,0.4166666666666667,0.5570360696973251,0.049365087558885544,0.8562433300276966,0.75
baseline_mlp_blend_50,1,100.0,holdout_2024,12,1.2416670602358533,-0.013699490369203038,1.2416670602358533,-0.013699490369203038,1.2553665506050562,0.5197910360143969,1.8107926545580635,-0.06109489051094896,-0.07702368625268208,0.75,1.7572107705156197,-0.5228329037271058,1.4642164614890616,0.75
baseline_mlp_blend_50,1,100.0,holdout_2025_2026,18,-0.2770101581708272,-0.12280852134116271,-0.1944581088312619,-0.08364672551481533,-0.11081138331644658,0.9100456008750003,0.13840240554765754,-0.561670705204648,-0.34737666250868915,0.3888888888888889,0.20869809272158452,0.9866331290249697,0.19819300658986494,0.8333333333333334
online_best,1,100.0,validation,24,-0.2063698794626957,0.08698189041321247,-0.10914079645697983,0.04258423660307309,-0.15172503306005292,0.6504247823831799,0.14033167705564156,-0.42474654377880183,-0.08239866000360974,0.5,0.07165033770299822,1.1638876395087843,0.03936075492213642,0.7916666666666666
online_best,1,100.0,holdout_2024,12,1.1217984215308778,-0.013699490369203038,1.1217984215308778,-0.013699490369203038,1.1354979119000808,0.5943176133182512,1.546534027632435,-0.11382113821138207,-0.07702368625268208,0.5833333333333334,1.4996729651651293,-0.8709485779857847,1.4073015672088793,0.5
online_best,1,100.0,holdout_2025_2026,18,-0.683497584933606,-0.12280852134116271,-0.535572402410607,-0.08364672551481533,-0.4519256768957916,0.6701279912918782,-0.7105715040108924,-0.742016641321826,-0.34737666250868915,0.2777777777777778,-0.7553640094464347,1.6493258304366545,-0.3218534484219723,0.8333333333333334
online_soft,1,100.0,validation,24,6.416313443935996,0.08698189041321247,1.723290921649025,0.04258423660307309,1.680706685045952,0.9729353426520524,1.366083752520965,-0.11627906976744184,-0.08239866000360974,0.5416666666666666,1.2867666099847974,-2.913695017261452,2.9689800019837733,0.7916666666666666
online_soft,1,100.0,holdout_2024,12,1.4395626945479814,-0.013699490369203038,1.4395626945479814,-0.013699490369203038,1.4532621849171843,0.5397058728823355,1.9300825644876995,-0.06109489051094896,-0.07702368625268208,0.75,1.8803775636265119,-0.46232314027455435,1.7051987414926955,0.75
online_soft,1,100.0,holdout_2025_2026,18,0.1571244937581826,-0.12280852134116271,0.1021821953556159,-0.08364672551481533,0.18582892087043124,0.8396399745313292,0.4659061416489043,-0.47658900851322583,-0.34737666250868915,0.3888888888888889,0.5673422339704891,1.1591785338873295,0.5663714981773769,0.7222222222222222
