ticker,observations,last_observation,train_end
EXCL,2711,2025-12-30,2025-12-31
FAPA,1205,2025-12-30,2025-12-31
FAST,2711,2025-12-30,2025-12-31
FASW,2710,2025-12-30,2025-12-31
FILM,1809,2025-12-30,2025-12-31
FIMP,1139,2025-12-30,2025-12-31
FIRE,2110,2025-12-30,2025-12-31
FISH,2711,2025-12-30,2025-12-31
FITT,1589,2025-12-30,2025-12-31
FLMC,1080,2025-12-30,2025-12-31
FMII,2711,2025-12-30,2025-12-31
FOLK,574,2025-12-30,2025-12-31
FOOD,1699,2025-12-30,2025-12-31
FORU,2710,2025-12-30,2025-12-31
FPNI,2710,2025-12-30,2025-12-31
FUJI,1570,2025-12-30,2025-12-31
FUTR,673,2025-12-30,2025-12-31
FWCT,691,2025-12-30,2025-12-31
GDST,2710,2025-12-30,2025-12-31
GDYR,2710,2025-12-30,2025-12-31
GEMA,2711,2025-12-30,2025-12-31
GEMS,2711,2025-12-30,2025-12-31
GGRM,2710,2025-12-30,2025-12-31
GGRP,1518,2025-12-30,2025-12-31
GHON,1895,2025-12-30,2025-12-31
GIAA,2711,2025-12-30,2025-12-31
GJTL,2710,2025-12-30,2025-12-31
GLOB,2711,2025-12-30,2025-12-31
GLVA,1451,2025-12-30,2025-12-31
GMFI,2024,2025-12-30,2025-12-31
GMTD,2711,2025-12-30,2025-12-31
GOLD,2711,2025-12-30,2025-12-31
GOLF,358,2025-12-30,2025-12-31
GOOD,1764,2025-12-30,2025-12-31
GOTO,891,2025-12-30,2025-12-31
GPRA,2710,2025-12-30,2025-12-31
GPSO,1041,2025-12-30,2025-12-31
GRIA,573,2025-12-30,2025-12-31
GRPH,461,2025-12-30,2025-12-31
GRPM,593,2025-12-30,2025-12-31
GSMF,2711,2025-12-30,2025-12-31
GTBO,2711,2025-12-30,2025-12-31
GTRA,652,2025-12-30,2025-12-31
GTSI,1039,2025-12-30,2025-12-31
GULA,819,2025-12-30,2025-12-31
GUNA,357,2025-12-30,2025-12-31
GWSA,2710,2025-12-30,2025-12-31
GZCO,2710,2025-12-30,2025-12-31
HADE,2711,2025-12-30,2025-12-31
HAIS,1044,2025-12-30,2025-12-31
HAJJ,648,2025-12-30,2025-12-31
HALO,686,2025-12-30,2025-12-31
HATM,825,2025-12-30,2025-12-31
HBAT,574,2025-12-30,2025-12-31
HDFA,2711,2025-12-30,2025-12-31
HDIT,1567,2025-12-30,2025-12-31
HEAL,1868,2025-12-30,2025-12-31
HELI,1903,2025-12-30,2025-12-31
HERO,2710,2025-12-30,2025-12-31
HEXA,2710,2025-12-30,2025-12-31
HILL,671,2025-12-30,2025-12-31
HITS,2711,2025-12-30,2025-12-31
HMSP,2711,2025-12-30,2025-12-31
HOKI,2096,2025-12-30,2025-12-31
HOMI,1279,2025-12-30,2025-12-31
HOPE,1111,2025-12-30,2025-12-31
HRME,1631,2025-12-30,2025-12-31
HRTA,2102,2025-12-30,2025-12-31
HRUM,2711,2025-12-30,2025-12-31
HUMI,572,2025-12-30,2025-12-31
HYGN,445,2025-12-30,2025-12-31
IATA,2711,2025-12-30,2025-12-31
IBFN,2702,2025-12-30,2025-12-31
IBOS,882,2025-12-30,2025-12-31
IBST,2711,2025-12-30,2025-12-31
ICBP,2710,2025-12-30,2025-12-31
ICON,2710,2025-12-30,2025-12-31
IDEA,1038,2025-12-30,2025-12-31
IDPR,2470,2025-12-30,2025-12-31
IFII,1460,2025-12-30,2025-12-31
IFSH,1463,2025-12-30,2025-12-31
IGAR,2710,2025-12-30,2025-12-31
IKAI,2710,2025-12-30,2025-12-31
IKAN,1418,2025-12-30,2025-12-31
IKBI,2711,2025-12-30,2025-12-31
IKPM,509,2025-12-30,2025-12-31
IMAS,2711,2025-12-30,2025-12-31
IMJS,2703,2025-12-30,2025-12-31
IMPC,2703,2025-12-30,2025-12-31
INAF,2710,2025-12-30,2025-12-31
INAI,2710,2025-12-30,2025-12-31
INCF,2711,2025-12-30,2025-12-31
INCI,2711,2025-12-30,2025-12-31
INCO,2710,2025-12-30,2025-12-31
INDF,2711,2025-12-30,2025-12-31
INDO,1440,2025-12-30,2025-12-31
INDR,2711,2025-12-30,2025-12-31
INDS,2711,2025-12-30,2025-12-31
INDX,2711,2025-12-30,2025-12-31
INDY,2711,2025-12-30,2025-12-31
INET,584,2025-12-30,2025-12-31
INKP,2710,2025-12-30,2025-12-31
INOV,1569,2025-12-30,2025-12-31
INPC,2710,2025-12-30,2025-12-31
INPP,2711,2025-12-30,2025-12-31
INPS,1896,2025-12-30,2025-12-31
INRU,2711,2025-12-30,2025-12-31
INTA,2710,2025-12-30,2025-12-31
INTD,2711,2025-12-30,2025-12-31
INTP,2710,2025-12-30,2025-12-31
IOTF,532,2025-12-30,2025-12-31
IPAC,1086,2025-12-30,2025-12-31
IPCC,1830,2025-12-30,2025-12-31
IPCM,1971,2025-12-30,2025-12-31
IPOL,2711,2025-12-30,2025-12-31
IPPE,974,2025-12-30,2025-12-31
IPTV,1571,2025-12-30,2025-12-31
IRRA,1500,2025-12-30,2025-12-31
IRSX,687,2025-12-30,2025-12-31
ISAP,728,2025-12-30,2025-12-31
ISAT,2711,2025-12-30,2025-12-31
ISEA,358,2025-12-30,2025-12-31
ISSP,2709,2025-12-30,2025-12-31
ITIC,1573,2025-12-30,2025-12-31
ITMA,2711,2025-12-30,2025-12-31
ITMG,2711,2025-12-30,2025-12-31
JARR,818,2025-12-30,2025-12-31
JAST,1608,2025-12-30,2025-12-31
JATI,632,2025-12-30,2025-12-31
JAWA,2710,2025-12-30,2025-12-31
JAYA,1668,2025-12-30,2025-12-31
JECC,2711,2025-12-30,2025-12-31
JGLE,2341,2025-12-30,2025-12-31
JIHD,2711,2025-12-30,2025-12-31
JKON,2711,2025-12-30,2025-12-31
JMAS,1975,2025-12-30,2025-12-31
JPFA,2711,2025-12-30,2025-12-31
JRPT,2711,2025-12-30,2025-12-31
JSMR,2710,2025-12-30,2025-12-31
JSPT,2711,2025-12-30,2025-12-31
JTPE,2711,2025-12-30,2025-12-31
KAEF,2710,2025-12-30,2025-12-31
KARW,2711,2025-12-30,2025-12-31
KAYU,1573,2025-12-30,2025-12-31
KBAG,1379,2025-12-30,2025-12-31
KBLI,2711,2025-12-30,2025-12-31
KBLM,2710,2025-12-30,2025-12-31
KBLV,2710,2025-12-30,2025-12-31
KDSI,2711,2025-12-30,2025-12-31
KDTN,750,2025-12-30,2025-12-31
KEEN,1531,2025-12-30,2025-12-31
KEJU,1471,2025-12-30,2025-12-31
KETR,749,2025-12-30,2025-12-31
KIAS,2711,2025-12-30,2025-12-31
KICI,2711,2025-12-30,2025-12-31
KIJA,2711,2025-12-30,2025-12-31
KING,680,2025-12-30,2025-12-31
KINO,2469,2025-12-30,2025-12-31
KIOS,2028,2025-12-30,2025-12-31
KJEN,1576,2025-12-30,2025-12-31
KKES,816,2025-12-30,2025-12-31
KKGI,2711,2025-12-30,2025-12-31
KLAS,610,2025-12-30,2025-12-31
KLBF,2711,2025-12-30,2025-12-31
KLIN,815,2025-12-30,2025-12-31
KMDS,1282,2025-12-30,2025-12-31
KMTR,2104,2025-12-30,2025-12-31
KOBX,2709,2025-12-30,2025-12-31
KOCI,532,2025-12-30,2025-12-31
KOIN,2710,2025-12-30,2025-12-31
KOKA,529,2025-12-30,2025-12-31
KONI,2711,2025-12-30,2025-12-31
KOPI,2702,2025-12-30,2025-12-31
KOTA,1570,2025-12-30,2025-12-31
KPIG,2710,2025-12-30,2025-12-31
KRAS,2710,2025-12-30,2025-12-31
KREN,2711,2025-12-30,2025-12-31
KRYA,825,2025-12-30,2025-12-31
KUAS,1007,2025-12-30,2025-12-31
LABA,1100,2025-12-30,2025-12-31
LABS,356,2025-12-30,2025-12-31
LAJU,694,2025-12-30,2025-12-31
LAND,1797,2025-12-30,2025-12-31
LAPD,2710,2025-12-30,2025-12-31
LCKM,1954,2025-12-30,2025-12-31
LEAD,2702,2025-12-30,2025-12-31
LFLO,1141,2025-12-30,2025-12-31
LIFE,1570,2025-12-30,2025-12-31
LINK,2702,2025-12-30,2025-12-31
LION,2711,2025-12-30,2025-12-31
LIVE,446,2025-12-30,2025-12-31
LMAX,572,2025-12-30,2025-12-31
LMPI,2711,2025-12-30,2025-12-31
LMSH,2711,2025-12-30,2025-12-31
LOPI,529,2025-12-30,2025-12-31
LPCK,2711,2025-12-30,2025-12-31
LPGI,2711,2025-12-30,2025-12-31
LPIN,2710,2025-12-30,2025-12-31
LPKR,2711,2025-12-30,2025-12-31
LPLI,2711,2025-12-30,2025-12-31
LPPF,2710,2025-12-30,2025-12-31
LPPS,2711,2025-12-30,2025-12-31
LRNA,2702,2025-12-30,2025-12-31
LSIP,2710,2025-12-30,2025-12-31
LTLS,2711,2025-12-30,2025-12-31
LUCK,1728,2025-12-30,2025-12-31
LUCY,1121,2025-12-30,2025-12-31
MAHA,583,2025-12-30,2025-12-31
MAIN,2711,2025-12-30,2025-12-31
MANG,466,2025-12-30,2025-12-31
MAPA,1833,2025-12-30,2025-12-31
MAPB,2102,2025-12-30,2025-12-31
MAPI,2710,2025-12-30,2025-12-31
MARI,2430,2025-12-30,2025-12-31
MARK,2087,2025-12-30,2025-12-31
MASB,1086,2025-12-30,2025-12-31
MAXI,610,2025-12-30,2025-12-31
MAYA,2711,2025-12-30,2025-12-31
MBAP,2702,2025-12-30,2025-12-31
MBMA,640,2025-12-30,2025-12-31
MBSS,2710,2025-12-30,2025-12-31
MBTO,2710,2025-12-30,2025-12-31
MCAS,2008,2025-12-30,2025-12-31
MCOL,1040,2025-12-30,2025-12-31
MCOR,2711,2025-12-30,2025-12-31
MDIA,2702,2025-12-30,2025-12-31
MDKA,2588,2025-12-30,2025-12-31
MDKI,2035,2025-12-30,2025-12-31
MDLN,2710,2025-12-30,2025-12-31
MDRN,2711,2025-12-30,2025-12-31
MEDC,2711,2025-12-30,2025-12-31
MEDS,814,2025-12-30,2025-12-31
MEGA,2711,2025-12-30,2025-12-31
MEJA,446,2025-12-30,2025-12-31
MENN,640,2025-12-30,2025-12-31
MERK,2711,2025-12-30,2025-12-31
META,2710,2025-12-30,2025-12-31
MFMI,2710,2025-12-30,2025-12-31
MGLV,1102,2025-12-30,2025-12-31
MGNA,2704,2025-12-30,2025-12-31
MGRO,1827,2025-12-30,2025-12-31
MHKI,410,2025-12-30,2025-12-31
MICE,2710,2025-12-30,2025-12-31
MIDI,2711,2025-12-30,2025-12-31
MIKA,2646,2025-12-30,2025-12-31
MINA,2137,2025-12-30,2025-12-31
MIRA,2710,2025-12-30,2025-12-31
MITI,2711,2025-12-30,2025-12-31
MKAP,446,2025-12-30,2025-12-31
MKNT,2503,2025-12-30,2025-12-31
MKPI,2711,2025-12-30,2025-12-31
MKTR,751,2025-12-30,2025-12-31
MLBI,2711,2025-12-30,2025-12-31
MLIA,2711,2025-12-30,2025-12-31
MLPL,2711,2025-12-30,2025-12-31
MLPT,2703,2025-12-30,2025-12-31
MMIX,731,2025-12-30,2025-12-31
MMLP,2592,2025-12-30,2025-12-31
MNCN,2710,2025-12-30,2025-12-31
MOLI,1792,2025-12-30,2025-12-31
MORA,816,2025-12-30,2025-12-31
MPIX,447,2025-12-30,2025-12-31
MPMX,2709,2025-12-30,2025-12-31
MPOW,2092,2025-12-30,2025-12-31
MPPA,2711,2025-12-30,2025-12-31
MPRO,1763,2025-12-30,2025-12-31
MPXL,631,2025-12-30,2025-12-31
MRAT,2711,2025-12-30,2025-12-31
MREI,2711,2025-12-30,2025-12-31
MSIE,571,2025-12-30,2025-12-31
MSIN,1851,2025-12-30,2025-12-31
MSJA,467,2025-12-30,2025-12-31
MSKY,2710,2025-12-30,2025-12-31
MSTI,509,2025-12-30,2025-12-31
MTDL,2711,2025-12-30,2025-12-31
MTEL,987,2025-12-30,2025-12-31
MTFN,2711,2025-12-30,2025-12-31
MTLA,2710,2025-12-30,2025-12-31
MTMH,885,2025-12-30,2025-12-31
MTPS,1633,2025-12-30,2025-12-31
MTSM,2711,2025-12-30,2025-12-31
MTWI,2024,2025-12-30,2025-12-31
MUTU,572,2025-12-30,2025-12-31
MYOH,2710,2025-12-30,2025-12-31
MYOR,2711,2025-12-30,2025-12-31
MYTX,2711,2025-12-30,2025-12-31
NANO,913,2025-12-30,2025-12-31
NASA,2071,2025-12-30,2025-12-31
NASI,972,2025-12-30,2025-12-31
NATO,1691,2025-12-30,2025-12-31
NAYZ,688,2025-12-30,2025-12-31
NCKL,644,2025-12-30,2025-12-31
NELY,2710,2025-12-30,2025-12-31
NEST,335,2025-12-30,2025-12-31
NETV,941,2025-12-30,2025-12-31
NFCX,1827,2025-12-30,2025-12-31
NICE,468,2025-12-30,2025-12-31
NICK,1877,2025-12-30,2025-12-31
NICL,1079,2025-12-30,2025-12-31
NIKL,2710,2025-12-30,2025-12-31
NINE,732,2025-12-30,2025-12-31
NIRO,2710,2025-12-30,2025-12-31
NISP,2711,2025-12-30,2025-12-31
NOBU,2710,2025-12-30,2025-12-31
NPGF,1136,2025-12-30,2025-12-31
NRCA,2709,2025-12-30,2025-12-31
NSSS,664,2025-12-30,2025-12-31
NTBK,932,2025-12-30,2025-12-31
NZIA,1514,2025-12-30,2025-12-31
OASA,2335,2025-12-30,2025-12-31
OBMD,975,2025-12-30,2025-12-31
OILS,1041,2025-12-30,2025-12-31
OKAS,2710,2025-12-30,2025-12-31
OLIV,873,2025-12-30,2025-12-31
OMED,751,2025-12-30,2025-12-31
OMRE,2711,2025-12-30,2025-12-31
OPMS,1516,2025-12-30,2025-12-31
PACK,686,2025-12-30,2025-12-31
PADA,729,2025-12-30,2025-12-31
PADI,2710,2025-12-30,2025-12-31
PALM,2711,2025-12-30,2025-12-31
PAMG,1572,2025-12-30,2025-12-31
PANI,1780,2025-12-30,2025-12-31
PANR,2711,2025-12-30,2025-12-31
PANS,2710,2025-12-30,2025-12-31
PART,359,2025-12-30,2025-12-31
PBID,1979,2025-12-30,2025-12-31
PBRX,2711,2025-12-30,2025-12-31
PBSA,2285,2025-12-30,2025-12-31
PCAR,1966,2025-12-30,2025-12-31
PDES,2711,2025-12-30,2025-12-31
PDPP,750,2025-12-30,2025-12-31
PEGE,2710,2025-12-30,2025-12-31
PEHA,1708,2025-12-30,2025-12-31
PEVE,697,2025-12-30,2025-12-31
PGAS,2710,2025-12-30,2025-12-31
PGEO,674,2025-12-30,2025-12-31
PGJO,1435,2025-12-30,2025-12-31
PGLI,2710,2025-12-30,2025-12-31
PGUN,1322,2025-12-30,2025-12-31
PICO,2711,2025-12-30,2025-12-31
PIPA,646,2025-12-30,2025-12-31
PJAA,2711,2025-12-30,2025-12-31
PKPK,2711,2025-12-30,2025-12-31
PLAN,1276,2025-12-30,2025-12-31
PLIN,2711,2025-12-30,2025-12-31
PMJS,1454,2025-12-30,2025-12-31
PMMP,1212,2025-12-30,2025-12-31
PNBN,2711,2025-12-30,2025-12-31
PNBS,2710,2025-12-30,2025-12-31
PNGO,1287,2025-12-30,2025-12-31
PNIN,2710,2025-12-30,2025-12-31
PNLF,2711,2025-12-30,2025-12-31
PNSE,2711,2025-12-30,2025-12-31
POLA,1736,2025-12-30,2025-12-31
POLI,1697,2025-12-30,2025-12-31
POLL,1828,2025-12-30,2025-12-31
POLU,1579,2025-12-30,2025-12-31
POLY,2711,2025-12-30,2025-12-31
PORT,2166,2025-12-30,2025-12-31
POWR,2353,2025-12-30,2025-12-31
PPGL,1313,2025-12-30,2025-12-31
PPRE,1992,2025-12-30,2025-12-31
PPRI,573,2025-12-30,2025-12-31
PPRO,2616,2025-12-30,2025-12-31
PRAY,751,2025-12-30,2025-12-31
PRDA,2232,2025-12-30,2025-12-31
PRIM,1867,2025-12-30,2025-12-31
PSAB,2710,2025-12-30,2025-12-31
PSDN,2711,2025-12-30,2025-12-31
PSGO,1471,2025-12-30,2025-12-31
PSKT,2711,2025-12-30,2025-12-31
PSSI,1984,2025-12-30,2025-12-31
PTBA,2710,2025-12-30,2025-12-31
PTDU,1219,2025-12-30,2025-12-31
PTIS,2711,2025-12-30,2025-12-31
PTMP,668,2025-12-30,2025-12-31
PTMR,293,2025-12-30,2025-12-31
PTPP,2710,2025-12-30,2025-12-31
PTPS,531,2025-12-30,2025-12-31
PTPW,1421,2025-12-30,2025-12-31
PTRO,2711,2025-12-30,2025-12-31
PTSN,2711,2025-12-30,2025-12-31
PTSP,2711,2025-12-30,2025-12-31
PUDP,2711,2025-12-30,2025-12-31
PURA,1428,2025-12-30,2025-12-31
PURI,1281,2025-12-30,2025-12-31
PWON,2710,2025-12-30,2025-12-31
PYFA,2710,2025-12-30,2025-12-31
PZZA,1863,2025-12-30,2025-12-31
RAAM,632,2025-12-30,2025-12-31
RAFI,817,2025-12-30,2025-12-31
RAJA,2711,2025-12-30,2025-12-31
RALS,2711,2025-12-30,2025-12-31
RANC,2710,2025-12-30,2025-12-31
RBMS,2710,2025-12-30,2025-12-31
RCCC,820,2025-12-30,2025-12-31
RDTX,2711,2025-12-30,2025-12-31
REAL,1462,2025-12-30,2025-12-31
RELF,602,2025-12-30,2025-12-31
RELI,2711,2025-12-30,2025-12-31
RGAS,509,2025-12-30,2025-12-31
RICY,2710,2025-12-30,2025-12-31
RIGS,2710,2025-12-30,2025-12-31
RISE,1831,2025-12-30,2025-12-31
RMKE,976,2025-12-30,2025-12-31
RMKO,579,2025-12-30,2025-12-31
ROCK,1279,2025-12-30,2025-12-31
RODA,2710,2025-12-30,2025-12-31
RONY,1378,2025-12-30,2025-12-31
ROTI,2710,2025-12-30,2025-12-31
RSCH,560,2025-12-30,2025-12-31
RSGK,1039,2025-12-30,2025-12-31
RUIS,2711,2025-12-30,2025-12-31
RUNS,1039,2025-12-30,2025-12-31
SAFE,2711,2025-12-30,2025-12-31
SAGE,666,2025-12-30,2025-12-31
SAME,2711,2025-12-30,2025-12-31
SAMF,1385,2025-12-30,2025-12-31
SAPX,1769,2025-12-30,2025-12-31
SATU,1746,2025-12-30,2025-12-31
SBAT,1379,2025-12-30,2025-12-31
SBMA,1039,2025-12-30,2025-12-31
SCCO,2711,2025-12-30,2025-12-31
SCMA,2711,2025-12-30,2025-12-31
SCNP,1282,2025-12-30,2025-12-31
SDMU,2711,2025-12-30,2025-12-31
SDPC,2710,2025-12-30,2025-12-31
SDRA,2711,2025-12-30,2025-12-31
SEMA,953,2025-12-30,2025-12-31
SFAN,1583,2025-12-30,2025-12-31
SGER,1299,2025-12-30,2025-12-31
SGRO,2710,2025-12-30,2025-12-31
SHID,2711,2025-12-30,2025-12-31
SHIP,2351,2025-12-30,2025-12-31
SICO,892,2025-12-30,2025-12-31
SIDO,2703,2025-12-30,2025-12-31
SILO,2703,2025-12-30,2025-12-31
SIMP,2710,2025-12-30,2025-12-31
SINI,1482,2025-12-30,2025-12-31
SIPD,2711,2025-12-30,2025-12-31
SKBM,2710,2025-12-30,2025-12-31
SKLT,2711,2025-12-30,2025-12-31
SKRN,1763,2025-12-30,2025-12-31
SLIS,1506,2025-12-30,2025-12-31
SMAR,2711,2025-12-30,2025-12-31
SMBR,2702,2025-12-30,2025-12-31
SMCB,2711,2025-12-30,2025-12-31
SMDM,2711,2025-12-30,2025-12-31
SMDR,2711,2025-12-30,2025-12-31
SMGA,453,2025-12-30,2025-12-31
SMGR,2711,2025-12-30,2025-12-31
SMIL,628,2025-12-30,2025-12-31
SMKL,1568,2025-12-30,2025-12-31
SMKM,914,2025-12-30,2025-12-31
SMLE,467,2025-12-30,2025-12-31
SMMA,2711,2025-12-30,2025-12-31
SMMT,2711,2025-12-30,2025-12-31
SMRA,2711,2025-12-30,2025-12-31
SMSM,2711,2025-12-30,2025-12-31
SNLK,1147,2025-12-30,2025-12-31
SOCI,2702,2025-12-30,2025-12-31
SOFA,1322,2025-12-30,2025-12-31
SOHO,1281,2025-12-30,2025-12-31
SOLA,395,2025-12-30,2025-12-31
SONA,2711,2025-12-30,2025-12-31
SOSS,1744,2025-12-30,2025-12-31
SOTS,1719,2025-12-30,2025-12-31
SOUL,708,2025-12-30,2025-12-31
SPMA,2711,2025-12-30,2025-12-31
SPRE,361,2025-12-30,2025-12-31
SPTO,1870,2025-12-30,2025-12-31
SQMI,2710,2025-12-30,2025-12-31
SRAJ,2711,2025-12-30,2025-12-31
SRSN,2711,2025-12-30,2025-12-31
SRTG,2710,2025-12-30,2025-12-31
SSIA,2710,2025-12-30,2025-12-31
SSMS,2702,2025-12-30,2025-12-31
SSTM,2711,2025-12-30,2025-12-31
STAA,913,2025-12-30,2025-12-31
STAR,2711,2025-12-30,2025-12-31
STRK,530,2025-12-30,2025-12-31
STTP,2711,2025-12-30,2025-12-31
SULI,2710,2025-12-30,2025-12-31
SUNI,707,2025-12-30,2025-12-31
SUPR,2711,2025-12-30,2025-12-31
SURE,1767,2025-12-30,2025-12-31
SURI,488,2025-12-30,2025-12-31
SWAT,1843,2025-12-30,2025-12-31
SWID,838,2025-12-30,2025-12-31
TALF,2702,2025-12-30,2025-12-31
TAMA,1420,2025-12-30,2025-12-31
TAMU,2132,2025-12-30,2025-12-31
TAPG,1138,2025-12-30,2025-12-31
TARA,2711,2025-12-30,2025-12-31
TAXI,2710,2025-12-30,2025-12-31
TAYS,977,2025-12-30,2025-12-31
TBIG,2711,2025-12-30,2025-12-31
TBLA,2711,2025-12-30,2025-12-31
TBMS,2711,2025-12-30,2025-12-31
TCID,2711,2025-12-30,2025-12-31
TCPI,1831,2025-12-30,2025-12-31
TEBE,1476,2025-12-30,2025-12-31
TELE,2710,2025-12-30,2025-12-31
TFAS,1520,2025-12-30,2025-12-31
TFCO,2711,2025-12-30,2025-12-31
TGKA,2711,2025-12-30,2025-12-31
TGRA,2129,2025-12-30,2025-12-31
TGUK,593,2025-12-30,2025-12-31
TIFA,2711,2025-12-30,2025-12-31
TINS,2710,2025-12-30,2025-12-31
TIRA,2711,2025-12-30,2025-12-31
TIRT,2710,2025-12-30,2025-12-31
TKIM,2710,2025-12-30,2025-12-31
TLDN,890,2025-12-30,2025-12-31
TLKM,2710,2025-12-30,2025-12-31
TMAS,2711,2025-12-30,2025-12-31
TMPO,2710,2025-12-30,2025-12-31
TNCA,1838,2025-12-30,2025-12-31
TOBA,2710,2025-12-30,2025-12-31
TOOL,815,2025-12-30,2025-12-31
TOPS,2105,2025-12-30,2025-12-31
TOSK,447,2025-12-30,2025-12-31
TOTL,2710,2025-12-30,2025-12-31
TOTO,2711,2025-12-30,2025-12-31
TOWR,2710,2025-12-30,2025-12-31
TOYS,1301,2025-12-30,2025-12-31
TPIA,2711,2025-12-30,2025-12-31
TPMA,2710,2025-12-30,2025-12-31
TRGU,837,2025-12-30,2025-12-31
TRIM,2710,2025-12-30,2025-12-31
TRIN,1438,2025-12-30,2025-12-31
TRIS,2711,2025-12-30,2025-12-31
TRJA,1289,2025-12-30,2025-12-31
TRON,666,2025-12-30,2025-12-31
TRST,2711,2025-12-30,2025-12-31
TRUE,1100,2025-12-30,2025-12-31
TRUK,1862,2025-12-30,2025-12-31
TRUS,2711,2025-12-30,2025-12-31
TSPC,2711,2025-12-30,2025-12-31
TUGU,1861,2025-12-30,2025-12-31
TYRE,632,2025-12-30,2025-12-31
UANG,1323,2025-12-30,2025-12-31
UCID,1452,2025-12-30,2025-12-31
UDNG,515,2025-12-30,2025-12-31
UFOE,1185,2025-12-30,2025-12-31
ULTJ,2710,2025-12-30,2025-12-31
UNIC,2711,2025-12-30,2025-12-31
UNIQ,1161,2025-12-30,2025-12-31
UNSP,2711,2025-12-30,2025-12-31
UNTD,447,2025-12-30,2025-12-31
UNTR,2710,2025-12-30,2025-12-31
UNVR,2711,2025-12-30,2025-12-31
URBN,1720,2025-12-30,2025-12-31
UVCR,1068,2025-12-30,2025-12-31
VAST,686,2025-12-30,2025-12-31
VERN,293,2025-12-30,2025-12-31
VICI,1213,2025-12-30,2025-12-31
VICO,2711,2025-12-30,2025-12-31
VINS,2522,2025-12-30,2025-12-31
VISI,436,2025-12-30,2025-12-31
VIVA,2710,2025-12-30,2025-12-31
VKTR,605,2025-12-30,2025-12-31
VOKS,2710,2025-12-30,2025-12-31
VRNA,2711,2025-12-30,2025-12-31
VTNY,724,2025-12-30,2025-12-31
WAPO,2711,2025-12-30,2025-12-31
WEGE,1987,2025-12-30,2025-12-31
WEHA,2711,2025-12-30,2025-12-31
WGSH,977,2025-12-30,2025-12-31
WICO,2711,2025-12-30,2025-12-31
WIDI,593,2025-12-30,2025-12-31
WIFI,1206,2025-12-30,2025-12-31
WIIM,2710,2025-12-30,2025-12-31
WIKA,2710,2025-12-30,2025-12-31
WINE,706,2025-12-30,2025-12-31
WINR,882,2025-12-30,2025-12-31
WINS,2711,2025-12-30,2025-12-31
WIRG,896,2025-12-30,2025-12-31
WMPP,977,2025-12-30,2025-12-31
WMUU,1184,2025-12-30,2025-12-31
WOMF,2711,2025-12-30,2025-12-31
WOOD,2102,2025-12-30,2025-12-31
WOWS,1482,2025-12-30,2025-12-31
WSBP,2290,2025-12-30,2025-12-31
WTON,2702,2025-12-30,2025-12-31
YELO,1751,2025-12-30,2025-12-31
YPAS,2710,2025-12-30,2025-12-31
YULE,2710,2025-12-30,2025-12-31
ZATA,749,2025-12-30,2025-12-31
ZBRA,2711,2025-12-30,2025-12-31
ZINC,2020,2025-12-30,2025-12-31
ZONE,1717,2025-12-30,2025-12-31
ZYRX,1146,2025-12-30,2025-12-31
